PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
-10097.280297105232,-12.089687567429305,1.0083133126625188,-0.16135739315789752,-0.018729312788001214,0.019775311766194573,0.20512755725446152,-0.03496690287641987,0.055986764356497604,-0.034423624648012345,0.021961897465647237,-0.05574966695012166,-0.00918930917731612,-0.011683907895099533,0.012906346632325707,-0.011251743448417525,-0.012539612509247714,-0.006510742261867658,0.031198747117661543,0.013024488131908525,0.022217235479093426,-0.005167357989956,-0.007974983124822513,0.019998616422935492,-0.016088336133091713,0.005850292746792995,-0.016227169705922716,-0.0038160175186589514,0.013002453829958446,0.0024790308243392207,0.008155498289191166,0.009440385930125895,0.0013903365140269495,-0.006100927290821476,-0.002169088271597527,0.002218439120060012,0.000282048140431857,-0.001257110173291915,0.0029680347345051117,0.00071231948288379,0.009771285349814423,-0.032086747106846746,-0.008230191871398536,-0.012083653004974243,-0.011178824535665073,-0.0020160847536198684,0.000797736469485122,0.000695000136646837,0.0020117745873579345,0.00023377029036488432
-8559.464476115927,-12.089547773530997,1.0121820482015433,-0.16079847055937832,-0.018311546912439986,0.020934027026725716,0.20717118919602287,-0.03518023851105832,0.052983989145869936,-0.03419393289931494,0.021588719909677787,-0.054950072644808994,-0.010230479954916612,-0.012497582838259542,0.012690589083034958,-0.011029839559665303,-0.012703301671839855,-0.006579604302868285,0.031299711644406515,0.012993591275862793,0.022505455141261076,-0.0048511533562233915,-0.007789442503657718,0.020022253973636214,-0.016123076316481872,0.005874856532346076,-0.01623720116011245,-0.0037470650741109977,0.012730142425482214,0.002490853243914926,0.00809979618497645,0.009472368655397198,0.001384926346691345,-0.0058337828162789065,-0.002022197669918854,0.0021976368762200494,0.00029669301405632034,-0.0010606221384877551,0.003185750370118296,0.000842414255506295,0.00969681011591451,-0.032216824596507904,-0.0080227473532218,-0.012014101917623572,-0.011165046927037655,-0.0020503614798800095,0.0007268084398678985,0.0007017748197652503,0.0020774896254878135,0.00028838741556977177
-10083.826713105324,-12.08968634444218,1.008347158301143,-0.1613525034227121,-0.018725657962616767,0.01978544878837681,0.20514543597154555,-0.03496876924353703,0.05596049457309609,-0.03442161518940688,0.021958632721240608,-0.05574267169813545,-0.009198417861516376,-0.011691026332044345,0.012904459072180454,-0.011249802112858033,-0.012541044537120346,-0.006511344691193829,0.031199630397850286,0.013024217815958734,0.022219756917970613,-0.005164591660097155,-0.007973359677469474,0.019998823435146647,-0.01608864006685068,0.00585050762103615,-0.016227256878346873,-0.0038154150387174485,0.013000065898294689,0.0024791159408527014,0.00815501078115011,0.009440677000538841,0.001390304776140077,-0.006098595737240836,-0.002167815920889325,0.0022182471463643738,0.0002821538241169552,-0.0012553670046654287,0.002969999265700409,0.000713586296097198,0.009770427259096427,-0.0320880656446619,-0.008228563279314543,-0.01208291244545092,-0.011178621158137158,-0.002016177255781585,0.0007973263797469695,0.0006953118761443398,0.0020119124151369875,0.00023477294375734163
-7691.12767518019,-11.089672540613146,1.0040089955180058,-0.15569839449806985,-0.015524004292131237,0.020978844894726418,0.1940553009292943,-0.032678445815390145,0.04708629033774871,-0.03213884988467746,0.018899713075825737,-0.05018759892097675,-0.010660317023158405,-0.012274104828526495,0.01149818079398766,-0.010393185085707106,-0.011948757577164959,-0.006070389037405295,0.028929200068366356,0.011915019052432288,0.021215438991504326,-0.004640858472654876,-0.0074093523024070474,0.01848216247800756,-0.015171343484948122,0.006240093367891257,-0.01689814588536234,-0.0039117953807933665,0.01219753433059676,0.002648165244280837,0.0077934463356859555,0.008712203489073313,0.0013980345643771516,-0.005437596807761726,-0.001833228740051382,0.0020075509515502803,0.0002755441933800935,-0.0009287489752447494,0.0030478562612654796,0.0008120022918514914,0.008919357027026113,-0.029761257724602024,-0.007346396740391181,-0.01113345727268139,-0.010329870226617677,-0.001931468588377692,0.0005944971267473585,0.0006389531231650587,0.0019456005083493242,0.00030517534940991336
-10135.841607163191,-11.089894775347716,0.9978587455710877,-0.1565869312427503,-0.016188139777247115,0.019136798986524314,0.1908064752824326,-0.032339299481303145,0.05185989605297163,-0.03250399804509852,0.019492965114030758,-0.05145873900904755,-0.009005135257755158,-0.0109805803101315,0.011841177319209438,-0.010745952634852349,-0.01168853579421056,-0.005960916883385545,0.028768693620011346,0.011964136787230555,0.020757247093843197,-0.005143538850562566,-0.007704311860126283,0.01844458517898884,-0.015116115451682507,0.006201043333423484,-0.016882198130622493,-0.004021410158118798,0.012630425366553592,0.002629369345951957,0.007881998138130362,0.008661352290486856,0.0014066212141822978,-0.005862271942289081,-0.0020667397395528935,0.0020406360680559157,0.0002521878307630269,-0.0012410214057552527,0.002701762886128913,0.0006053404735469309,0.00903749414577445,-0.02955470472760031,-0.007676207447305915,-0.011243986342329815,-0.010351685420090581,-0.0018763854523020825,0.0007074318848564548,0.0006284487692835369,0.0018407306485338653,0.00021871878861202967
-10097.902058163452,-11.089891326483826,0.9979541913842639,-0.1565731420288379,-0.01617783304955585,0.019165385722207273,0.1908568938521508,-0.03234456269790788,0.051785814400485054,-0.032498331305795235,0.019483758427523333,-0.051439012168625516,-0.009030822046174072,-0.01100065453473963,0.011835854353941078,-0.010740478037234793,-0.011692574184650724,-0.00596261577678866,0.02877118452362272,0.011963374534710636,0.020764357816227985,-0.005135737776789722,-0.007699734550612905,0.01844516827266174,-0.015116972719585725,0.00620164870600606,-0.01688244555204458,-0.004019709456528025,0.012623707837028876,0.0026296660571634048,0.007880621603949908,0.008662132087987452,0.0014064812569566179,-0.005855691409308324,-0.002063080776715848,0.0020401347057803737,0.00025256395464587594,-0.0012361413968306977,0.0027071092758483135,0.0006085137714930453,0.009035684133387166,-0.02955788024640558,-0.007671066900242815,-0.011242376418536296,-0.01035136581094979,-0.0018773120823556222,0.000705254682693218,0.0006285307180811651,0.0018426100800380731,0.0002196282169228392
4047.700983505267,-7.089420242062656,0.9921105374657039,-0.13229398253736369,-0.0021284179100910486,0.027386000985134117,0.15257589933432614,-0.023817915422103632,0.0073561223155896825,-0.0226839662866666,0.006137923980030832,-0.026840029485106384,-0.017975769611773943,-0.01575354820518338,0.005568889914223145,-0.006653874030375563,-0.009810380809795356,-0.004403649021467908,0.01998981980839674,0.007434665117218697,0.017604503003883578,-0.002100136661547218,-0.004891745359332282,0.012448842307696287,-0.011551133713458192,0.007833065764032147,-0.01959584538885621,-0.004200120169429375,0.008603515689433877,0.0033410100198221775,0.006268654994342459,0.005843410652518918,0.0014213969985135554,-0.002417018925100187,-0.00028776005208244434,0.0011352536091080992,0.0002697636166504263,0.0006548489355596673,0.0036662389585598635,0.0013888980198278145,0.0054100335800896385,-0.020637088147610297,-0.003525348471928637,-0.007237328698583596,-0.006915457162105774,-0.0016419432537073764,-0.0003175286599028886,0.00042337277243192873,0.0017739050762875588,0.0006653355309926234
-10120.623712396206,-7.090708202112684,0.9564668013749883,-0.13744349182684595,-0.005977411067159306,0.016710435148686968,0.13374735009471345,-0.02185239490949681,0.03502152515011652,-0.024800180225350837,0.009576112552442919,-0.034206914119822844,-0.008383173776427465,-0.00825693474203373,0.007556724184503192,-0.008698336189731586,-0.008302267066762679,-0.0037692037813055823,0.01905960562815603,0.007719326710736782,0.014949054827481155,-0.005013417661274353,-0.006601181824672248,0.01223106402560364,-0.01123106199156994,0.007606753416893158,-0.01950342072877984,-0.004835388316873193,0.011112328473448403,0.0032320586834889632,0.006781870851014327,0.005548724672214836,0.0014711482869468817,-0.0048782206763367955,-0.001641091126524178,0.0013270493547240488,0.00013440967004739297,-0.001155024430974976,0.0016604727959999756,0.00019129436387095152,0.006094776860882034,-0.019440408730563016,-0.005436495022213145,-0.007878416568642311,-0.0070414761819468895,-0.0013232488802701696,0.00033659892715839343,0.0003626047393564637,0.0011654398476948302,0.0001635045261151603
-10015.183593396936,-7.090698617164297,0.9567320606667994,-0.1374051693798435,-0.005948767010418707,0.01678988229267464,0.13388747142274765,-0.02186702223638216,0.034815640302779644,-0.024784431443874815,0.009550525687373848,-0.034152090052097545,-0.008454561499871378,-0.008312724245801604,0.0075419307978287975,-0.008683121383374286,-0.008313490390635258,-0.003773925298695458,0.019066528258342822,0.007717208215526803,0.01496881658940953,-0.004991737238460303,-0.0065884602551556405,0.012232684785880533,-0.011233444892091608,0.007608437243332374,-0.019504110397537078,-0.004830665837524305,0.011093662891766108,0.0032328555790044674,0.006778058055479429,0.005550938789757763,0.0014708069189257103,-0.004859884097965057,-0.0016310534725653676,0.0013255932077461438,0.00013546710901540172,-0.00114151882851551,0.001675378938170241,0.0002001352791691021,0.006089696434240979,-0.019449300444572288,-0.005422179812594426,-0.007873541293581053,-0.007040533757595459,-0.0013260472177106036,0.0003317683579236477,0.000362870945750769,0.0011702328306038112,0.00016762232457732232
-9861.05105339801,-7.090684605870924,0.9571198171374217,-0.13734914956355823,-0.005906895080993695,0.016906018258896073,0.1340923010113605,-0.02188840448696796,0.034514677493096634,-0.02476140984911584,0.009513122765786407,-0.034071948139421944,-0.008558916192000346,-0.00839427743606703,0.00752030580393254,-0.008660880350740953,-0.008329896662980773,-0.0037808272172773247,0.01907664774180618,0.007714111514635922,0.01499770434472446,-0.004960044547542229,-0.006569863984440693,0.012235053925602299,-0.011236926449203209,0.007610899862065756,-0.019505114029513156,-0.004823751280891593,0.011066369367219255,0.003234051892117629,0.006772469084901688,0.005554133047998436,0.001470256994117544,-0.004833094156851625,-0.0016163164456597157,0.0013235094732534783,0.00013689840761588366,-0.0011218457389203561,0.001697204647094814,0.00021321204772463127,0.006082221464342181,-0.019462297508535405,-0.00540135688015609,-0.007866708719222845,-0.007039222090500455,-0.0013294929907706453,0.00032432674005908985,0.0003632633876069436,0.0011765750681429963,0.00017279054293381518
-9890.796186397803,-7.090687309828082,0.9570449862951461,-0.1373599604986537,-0.005914975698556433,0.016883605861349515,0.13405277215291428,-0.021884278052098867,0.034572758536866414,-0.02476585265138222,0.009520340935793592,-0.03408741425612326,-0.008538777393360881,-0.00837853896506186,0.007524479083061168,-0.008665172518519717,-0.00832673051006551,-0.003779495257240253,0.01907469484635843,0.007714709111851059,0.014992129490884694,-0.004966160806606406,-0.006573452757244381,0.012234596550737597,-0.011236254847957162,0.00761042450595563,-0.01950492187493061,-0.004825087939364862,0.011071637698312303,0.003233812334326558,0.006773556284442547,0.005553526187825474,0.001470379213770333,-0.004838260684310209,-0.0016191670619824842,0.0013238923569010752,0.0001366679581508386,-0.0011255942838725118,0.0016930219404260862,0.0002106960102020002,0.006083684487086423,-0.01945981446526561,-0.005405378548954436,-0.007867893141019818,-0.007039498956371019,-0.001328681096902819,0.0003257886680475434,0.00036303295428735416,0.0011754119622097376,0.00017207852808241638
-9359.503428401496,-7.090639013091392,0.9583815775477733,-0.13716686095784994,-0.00577064373032315,0.017283924949043628,0.13475881694432681,-0.02195798237751879,0.0335353438468087,-0.024686497529014317,0.00939141357646363,-0.03381116617885253,-0.008898486590265818,-0.008659651695681043,0.007449938023846956,-0.008588507991831112,-0.008383282712581146,-0.0038032860840458054,0.019109576611329095,0.007704034680591899,0.015091705140718928,-0.004856916736077956,-0.006509351280809338,0.012242763057590426,-0.011248257031582096,0.007618910661741819,-0.019508387215369,-0.004801266142832636,0.010977559071378635,0.003237904011655689,0.006754310799298358,0.005564572026638116,0.0014685050289368945,-0.004745981512279718,-0.001568415632753196,0.0013167110693594727,0.0001417314713925204,-0.0010577291965501942,0.0017681918053977412,0.00025557755830143275,0.006057984189975382,-0.019504730603939993,-0.005333720038774795,-0.00784388185440322,-0.0070348837141269,-0.0013406941880375147,0.00030128968898137585,0.00036536812929201327,0.001198332746586021,0.00019062840136570497
-8741.214175464023,-6.0907865105428165,0.9495794717473526,-0.13215766523693917,-0.0030510294869992615,0.017140336698594025,0.12131063585746754,-0.019421501488626078,0.028125893740748743,-0.022668762197871537,0.006763085096656796,-0.02917870581081732,-0.009159030173197623,-0.008303870830596393,0.006292611732131649,-0.007987934895270124,-0.007602122906093826,-0.003282873900895646,0.016722648279189196,0.006630486335051259,0.013754824681726284,-0.0046980364721817625,-0.006159429864108105,0.010698827809943573,-0.010290874864920682,0.007980153669714054,-0.0201677010734838,-0.004977204692880792,0.010489222714815836,0.003393309670809585,0.006457016143883497,0.0047991813131012095,0.0014824460245886142,-0.004393241585605656,-0.0014033212398509077,0.0011300164791443422,0.00011807646228182725,-0.0009577992809986446,0.001594870892284071,0.00020414320622232364,0.00529254672638431,-0.017028063409835252,-0.004690899526588086,-0.00697468737664033,-0.006201768097461508,-0.001216134583428657,0.00018035461567891174,0.0003021333476388112,0.0010556616313320024,0.00019832127683733097
-9308.497596254947,-6.096626614313535,0.5180775246050813,-0.030961487751108806,-0.027438071705000254,-0.01850626191284036,0.05492321589159479,-0.016256657091884834,0.04172098525468944,0.011447081228108008,0.05654731443640624,-0.035521355389754206,0.033601404286880195,0.04152122071969038,0.022082884800042675,0.04687062941552559,0.007607217748610554,-0.001732359971134336,0.015552637499198925,0.015242454253187253,-0.04521873908805713,0.05599978628061897,0.06181563063107266,0.0073761469459148864,0.04744989339954078,-0.15612121433773524,0.4059865805439023,0.0915037450107193,-0.12673290234411558,-0.06863643314243624,-0.0807086652317507,0.015153452939422307,-0.024850001199377306,0.04229001689334137,0.006789037011900722,0.0041767225867344136,0.0032422262357666176,0.012810066558648046,0.0005072567787885908,0.011512451186045953,0.000821541056092131,-0.022328874646490582,0.008794001612440558,0.011669317224859583,0.004706867296611373,-0.004007781347639302,0.016059695163164318,0.0054414493453621305,0.001692453970290753,-5.734010997179187e-06
-8418.538736466267,-6.090757177994087,0.9503912373186149,-0.13204038812716995,-0.002963370883507795,0.017383466565163354,0.12173944522780471,-0.01946626508685509,0.0274958301166943,-0.022620566643610358,0.006684782331098681,-0.029010929253974894,-0.00937749602134804,-0.008474601886450831,0.006247339950171807,-0.007941373450790323,-0.007636469327836277,-0.0032973230295873343,0.016743833371080413,0.006624003294943852,0.013815301004088133,-0.0046316882260269655,-0.006120498474481952,0.010703787695509453,-0.010298164627638062,0.007985307624045297,-0.020169806516942935,-0.00496274234498571,0.01043209171056388,0.0033957804052946058,0.006445330056098696,0.004805907293270534,0.0014813433761201597,-0.004337171607285014,-0.001372491349279797,0.001125624521757542,0.0001212250492361449,-0.000916572658004906,0.0016405530994045671,0.00023131396656373337,0.005277006980835177,-0.017055333192509962,-0.004647365897607686,-0.006960137489955925,-0.006198892434236115,-0.0012236859438047088,0.00016559003431890426,0.0003032282880535298,0.0010697698231331013,0.0002100152959400367
-6765.070775535993,-5.090810573365755,0.9441933657848671,-0.1266549543902978,3.7461912392021804e-05,0.018019865976406944,0.10966693230874797,-0.017073390801314953,0.020065065806095392,-0.02044821461233585,0.0038052498677149946,-0.023840223025397574,-0.010338902351010136,-0.008666545244309445,0.004944776744196302,-0.007191426051488435,-0.006965496663655879,-0.0028232652470309306,0.014424869189497133,0.005529656700882901,0.012672435306126125,-0.00425995530962036,-0.005645680752502993,0.009175764138563997,-0.009364168674280837,0.008363085570234758,-0.020835874419492646,-0.005092269694807423,0.009760458153994307,0.0035591296670333572,0.006110548803878388,0.004062067277005047,0.0014916923575874275,-0.0038045793344541508,-0.0011085423235363356,0.000924892725205959,0.00010756179003784695,-0.0006843435890718063,0.0016137874622110474,0.00026727856373081775,0.004461629220601349,-0.014666064177339436,-0.0038649307812566587,-0.0060439910799568635,-0.005356657514523063,-0.0011223173025044753,-3.2016839223728505e-06,0.00024355735913413913,0.0009718127746922937,0.0002547636761530054
-8633.591713581229,-4.091184132277989,0.9291351070476962,-0.12254959539352339,0.002081504723421659,0.016002513079367692,0.09291398307636249,-0.01419192371636555,0.019511419557102953,-0.018801915036794316,0.0017803888100578927,-0.020500790886079142,-0.008915763099680764,-0.0069949662757927055,0.004136353137729185,-0.0069496949212901294,-0.005919634241231346,-0.00219149587326585,0.011874670627209087,0.004506071860588582,0.010869473242914783,-0.004612411210850456,-0.005595798048775288,0.007593604594907992,-0.008350607776579025,0.008684606061492647,-0.021478965252620715,-0.005379711031442545,0.009712467091899367,0.003695418016009659,0.005903333780598173,0.0032449567419242887,0.0015143860595550267,-0.003883823458008815,-0.0011809402707146385,0.000771856851005661,6.020445649753974e-05,-0.0009020060164481045,0.001088391909350979,5.55442630254147e-06,0.0038163907455280944,-0.01197928800570193,-0.0035576423934354593,-0.005287300484739036,-0.004545805623009809,-0.0009417976355502756,-9.501723221075112e-06,0.00016908148903689148,0.0007223736649013487,0.0001744577951526708
-10141.62821057074,-4.091321219111032,0.9253412883664086,-0.12309769463015179,0.0016718287538131404,0.014866235978657697,0.09090992543030114,-0.01398271925978989,0.022456046961813088,-0.019027158876377754,0.002146339898982104,-0.021284901296918568,-0.00789475426964623,-0.006197047894454333,0.004347932606058931,-0.00716730169713849,-0.00575911486488916,-0.0021239673129487247,0.011775661266057514,0.004536370445563934,0.010586834813210069,-0.004922492608629709,-0.00577774551321855,0.007570424946861725,-0.008316540358293144,0.008660518192300943,-0.021469126678954828,-0.005447329466632433,0.00997950155987641,0.0036838105237049367,0.005957951988649077,0.003213606423743449,0.0015196934769898128,-0.004145768432769539,-0.0013249963546355075,0.0007922500350411582,4.581771734201367e-05,-0.001094629401375,0.0008749165903010858,-0.00012198515587840651,0.0038892649296624494,-0.011851932130578313,-0.0037609861482325794,-0.005355566128918096,-0.0045591083413525435,-0.0009081468282599538,5.986793490761521e-05,0.00016258245342694953,0.0006574428789030819,0.0001215732092149301
